Y,JD,Q1,Q2,Q3,Q4,T2,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
76,208,,,,,C,,,,,,,,,,,,,,,
76,208,,,,,X,,,,,,,,,,,,,,,
76,208,,,,,C,,,,,,,,,,,,,,,
76,209,,,,,C,,,,,,,,1,,,,,,,
76,209,,,,,C,,,,1,,1,,,,,,,,,
76,209,,,,,A,,,,,,1,,,,,,,,,
76,209,,,,,C,,,,,,,,,,,,,,,
76,210,,,,,A,,,,,,,,1,,,,,,,
76,210,,,,,A,,,,,,1,,,,,,,1,1,
76,210,,,,,A,,,,1,,1,,,,,,,,,
76,210,,,,,A,,,,,,1,,,,,,,,,
76,210,,,,,,,,,,1,1,,,,,,,,,
76,210,,,,,,,,,,,1,,,,,,,1,1,
76,210,,,,,,,,,,,,,,,,,,,,
76,210,,,,,A,,,,,,,,,,,,,,,
76,210,,,,,C,,,,1,,,,,,,,,,,
76,210,,,,,A,1,1,1,1,1,1,,,1,1,1,,1,1,1
76,211,,,,,A,1,1,1,,1,1,,,1,1,1,,1,1,1
76,211,,,,,A,,,,,,1,,,,,,,,,
76,211,,,,,,,,,,,,,,,,,,1,1,1
76,211,,,,,,,,,,,,,,,,,,,,
76,211,,,,,C,,,,,,,,1,,,,,,,
76,211,,,,,A,,,,1,,1,,,,,,,,,
76,211,,,,,A,,,,,,1,,,1,1,,,1,1,
76,211,,,,,A,,,,,,1,,,,,,,1,1,
76,211,,,,,,,,,,,1,,,,,,,,,
76,211,,,,,,,,,,,1,,,,,,,,,
76,211,,,,,C,,,,,,,,,,,,1,1,1,1
76,211,,,,,,,,,,,1,,,,,,,1,1,
76,211,,,,,A,,,,,,1,,,1,1,,,1,1,
76,211,,,,,,,,,1,,1,,,,,,,,,
76,211,,,,,A,,,,,,1,,,1,1,1,,1,1,1
76,211,,,,,,,,,,,,,,,,,,,,
76,211,,,,,A,,,,,1,1,,,,,,,1,1,
76,211,,,,,A,1,1,1,1,1,1,,1,1,1,1,1,1,1,1
76,211,,,,,,,,,,,,,,,,,,,,
76,211,,,,,A,,,,,1,1,,1,1,1,,1,1,1,1
76,212,,,,,,,,,,,1,,,,,,,1,1,
76,212,,,,,C,,,,1,,,,,,,,,,,
76,212,,,,,A,,,,,,1,,,,,,,1,1,
76,212,,,,,A,,,,,,1,,,,,,1,1,1,1
76,212,,,,,A,,,,,,1,,,,,,,,,
76,212,,,,,,,,,,,,,,,,,,,,
76,212,,,,,A,,,,,,1,,,,,,,1,1,
76,212,,,,,A,,,,,,1,,,,,,,,,
76,212,,,,,,,,,,,1,,,,,,,,,
76,212,,,,,A,,1,,1,1,1,,,,,,,,,
76,212,,,,,,,,,,,,,,,,,,,,
76,212,,,,,A,,,,,,,,,,,,,,,
76,212,,,,,A,,,,,,,,,,,,,,,
76,212,,,,,A,,,,,,,,,,,,,,,
76,212,,,,,,,,,,,,,,,,,,,,
76,213,,,,,A,,,,,,,,,,,,,,,
76,213,,,,,A,,,,,,,,,,,,,,,
76,213,,,,,,,,,,,,,,,,,,,,
76,213,,,,,C,,,,,,,,1,1,1,1,,,,
76,213,,,,,A,,,,,,,,,,,,,,,
76,213,,,,,A,,,,1,1,1,,,1,1,,,1,1,
76,213,,,,,A,,,,,,,,1,,1,,,,,
76,214,,,,,C,,,,1,,,,,,,,,,,
76,214,,,,,A,,,,1,,1,,,,,,,,,
76,214,,,,,A,,,,,,,,,,,,,,,
76,214,,,,,,,,,,,1,,,,,,,,,
76,214,,,,,A,1,1,1,1,1,1,,,,,,,1,1,
76,214,,,,2,A,,,,,,1,,,1,1,,,,,
76,214,,,,2,C,,,,,,,,,,,,,,,
76,214,,,,2,C,,,,,,,,,,,,,,,
76,215,,,,2,A,,,,,1,1,,,1,1,,,,,
76,215,5,5,5,5,,,,,,,,,,,,,,,,
76,216,,,,,C,,,,1,,1,,,,,,,,,
76,216,,,,,,,,,,,,,1,1,1,,,,,
76,216,,,2,2,,,,,1,,1,,,,,,,,,
76,217,,,,,A,,,,,,,,,,,,,,,
76,217,,2,2,,C,,,,,,,,,,,,1,1,1,1
76,218,2,2,2,2,,,,,,,,,,,,,,,,
76,218,2,2,2,2,,,,,,,,,,,,,,,,
76,218,2,2,2,2,,,,,,,,,,,,,,,,
76,218,,,,,C,,,,,,,,1,1,1,1,,,,
76,218,2,2,2,2,A,,,,,,,,,,,,,,,
76,219,2,2,2,2,T,,,,,,,,,,,,,,,
76,219,2,2,2,2,C,,,,,,,,,,,,,,,
76,219,,2,2,,T,,,,,,,,,,,,,,,
76,220,,,,,T,,,,,,,,,,,,,,,
76,220,,2,2,,T,,,,,,,,1,,,,,1,1,1
76,220,,2,,,T,,,,,,,,1,1,1,,,1,1,
76,220,,,,,C,1,1,1,,1,1,,,,1,,,1,1,
76,220,,,,,T,,,,,,,,,,,,,,,
76,220,,,,,C,,,,,,,,,,,,,,,
76,221,6,6,6,6,Z,,,,,,,,1,,1,,,,,
76,221,6,6,6,6,C,1,1,1,,,,,,,,,,,,
76,221,,,,,T,,,,,,,,,,,,,,,
76,221,,,,,C,1,1,1,,,,,,,,,1,1,1,1
76,221,2,2,2,2,C,1,,1,,1,1,,,1,1,,,1,1,
76,222,,,,2,C,,,,,,,,,,,,,,,
76,222,2,,2,2,C,,,,1,1,1,,,,,,,,,
76,222,2,,2,2,C,,,,,,,,,,,,,,,
76,223,,,,2,A,,,,,1,1,,,1,1,,,1,1,
76,223,,,,2,A,,,,,,,,,,,,,,,
76,224,,,,2,A,,,,1,1,1,,,,,,,,,
76,224,,,,2,C,,,,,,,,,1,1,1,,,,
76,224,,,,2,A,,,,1,1,1,,,,,,,,,
76,224,,,,2,A,,,,1,,1,,,,1,,,,,
76,224,,,,2,M,,,,,1,1,,,,,,,,,
76,225,,,,2,A,,,,,,1,,,,,,,,,
76,225,,,,2,A,,,,,1,1,,,,,,,,,
76,225,,,,2,A,,,,,1,1,,,1,1,1,,1,1,1
76,225,,,,2,M,,,,,1,1,,,,,,,,,
76,225,,,,2,A,,,,,1,1,,,,,,,,,
76,225,,,,2,A,,,,,1,1,,,,,,,,,
76,225,,,,2,A,1,1,1,,1,1,,,,,,,,,
76,226,,,,2,C,1,1,1,1,1,1,,,,,,,,,
76,227,,,,2,A,,,,,1,1,,,,,,,,,
76,227,,,,2,A,,,,,1,1,,,,,,,,,
76,227,,,2,2,M,,,,,1,1,,,,,,,,,
76,227,,,2,2,A,,,,,1,1,,,,,,,,,
76,227,,,2,2,C,1,1,1,1,1,1,,,1,1,1,,1,1,1
76,228,,,2,2,A,,,,,1,,,,,,,,,,
76,228,,2,2,2,M,,,,,,,,,,,,,,,
76,228,,,2,2,,,,,,,,,,,,,,,,
76,229,2,2,2,2,,,,,,,,,,,,,,,,
76,229,,2,2,2,,,,,,,,,,,,,,,,
76,229,,,2,,,,,,,,,,,,,,,,,
76,229,,,2,,A,,,,,1,1,,,,,,,1,1,
76,230,,2,2,,,,,,,1,,,,,,,,,,
76,230,,2,5,,C,1,1,1,1,1,1,,,1,1,1,1,1,1,1
76,230,,2,,,A,,,,,,,,,,,,,,,
76,231,,2,,,,,,,,,,,,,,,,,,
76,231,,2,,,A,,,,,,,,,,,,,,,
76,231,2,2,,,A,,,,,,,,,,,,,1,1,
76,232,2,2,,,,,,,,,,,,,,,,1,1,
76,232,2,2,,,A,,,,,,,,,,,,,1,1,
76,232,2,,,,,,,,,,1,,,,,,,,,
76,232,,,,,A,,,,,,,,,,,,,,,
76,233,,,,,A,1,1,1,1,1,1,,1,1,1,,,1,1,
76,234,,,,,A,,,,,,1,,,,1,,,1,1,
76,234,,,,,M,,,,,,1,,,,,,1,1,1,
76,234,,,,,A,,,,,,1,,,,,,,1,1,
76,235,,,,,,,,,,,,,,,,,,,,
76,235,,,,,C,1,1,1,1,1,1,,,1,1,,,1,1,1
76,235,,,,,,,,,1,,,,,,,,,,,
76,236,,,,,,,,,,,1,,,,,,,,,
76,236,,,,,C,1,1,1,1,1,1,,,1,1,,,1,1,
76,236,,,,,,,,,,,1,,,,,,,,,
76,236,,,,,A,,,,,,,,,,,,,,,
76,237,,,,,A,,,,,,1,,,,,,,1,1,
76,237,,,,,,,,,,,1,,,,,,,1,1,
76,237,,,,,A,,,,,,1,,,,,,,1,,
76,237,,,,,A,,,,,,1,,,,,,,1,1,
76,237,,,,,,,,,1,,1,,,,,,,,,
76,237,,,,,C,,,,,,,,,,,,,,,
76,238,,,,,,,,,1,,1,,,,,,,,,
76,238,,,,,,,,,,,1,,,,,,,,,
76,238,,4,,,A,1,1,1,1,1,1,,,1,1,1,1,1,1,1
76,238,,,,,A,,,,,,1,,,,,,,,,
76,238,,,,,A,1,1,1,,1,1,,,1,1,1,,1,1,1
76,238,,,,,,,,,,,1,,,,,,,1,1,
76,238,,,,,A,,,,,,,,,,,,,,,
76,238,,,,,A,,,,,,1,,,,,,,1,1,
76,239,,,,,A,,,,1,,1,,,1,1,,,,,
76,239,,,,,,1,1,1,,,1,,,,,,,,,
76,239,,,,,,,,,,,1,,,,,,,,,
76,239,,,,,,,,,1,,1,,,,,,,,,
76,239,,,,,A,,,,1,,1,,,1,1,1,,,,
76,239,,,,,A,,,,,,1,,,1,1,,,,,
76,239,,,,,A,,,,,,1,,,1,1,,,,,
76,239,,,,,A,1,1,1,,1,1,,,1,1,1,,,,
76,239,,,,,,,,,,,1,,,,,,,,,
76,239,,,,,Z,,,,,,,,,,,,,,,
76,239,,,,,A,,,,,,1,,,1,1,,,,,
76,239,,,,,A,,,1,,,1,,,,,,,,,
76,239,3,3,,,A,,,,,,1,,,1,1,,,,,
76,240,,,,,A,,,,,,1,,,1,1,,,,,
76,240,,,,,,,,,,,,,1,1,1,1,,,,
76,240,,,3,,,,,,,,1,,,,,,,,,
76,240,,,,,A,,,,1,,1,,,,,,,,,
76,240,,,,,C,,,,1,1,1,,,,,,,,,
76,240,,,,,A,,,,,,,,,,,,,,,
76,240,,,,,A,,,,,,1,,,1,1,,,,,
76,240,,,,,A,1,1,1,1,1,1,,,1,1,,,,,
76,240,3,3,,,A,,,,,,,,,,,,,,,
76,241,,,,,A,,,,1,,1,,,,,,,,,
76,241,,,,,A,,,,1,,1,,,,,,,,,
76,241,,,,,A,,,,,,,,,,,,,,,
76,241,,,,,A,,,,,,1,,,1,1,1,,,,
76,241,,,,,Z,,,,,,,,1,,,,,,,
76,241,,,,,A,,,,1,,1,,,,,,,,,
76,241,,,,,A,,,,1,,1,,1,1,1,1,,1,1,
76,242,,,,,A,,,,1,1,1,,,1,1,,,1,1,
76,242,,,,,A,,,,,,1,,,,,,,,,
76,242,,,,,,,,,,,,,,,,,,,,
76,242,,,,,,,,,,,,,,,,,,,,
76,242,,,,,A,1,1,1,1,1,1,,,,,,,1,1,
76,242,,,,,A,,,,,,1,,,,,,,1,1,
76,242,,,,,A,1,1,1,1,1,1,,,,,,,1,1,
76,243,,,,,,,,,,,,,,,,,,,,
76,243,,,,,,,,,,,,,,,,,,,,
76,244,,,,,A,,,,,,,,,,,,,,,
76,244,,,,2,A,,,,,,,,,,,,,,,
76,244,,,,2,C,,,,,,,,1,1,1,,,,,
76,244,,,,2,,,,,,,,,,,,,,,,
76,244,,,,2,C,,,,,,,,,,,,,,,
76,245,,,,2,,,,,1,,1,,,,,,,,,
76,245,,,,2,C,,,,1,1,1,,,1,1,,,1,1,
76,246,,,2,2,A,,,,1,,1,,,,,,,,,
76,246,,,2,2,,,,,,,,,,,,,,,,
76,246,,,2,2,C,,,,,1,1,,,,,,,1,1,
76,247,2,2,2,2,C,,,,,,,,,,,,,1,1,
76,247,2,2,2,2,,,,,,,,,,,,,,1,1,
76,247,2,2,2,3,C,1,1,1,1,,,,,,,,,,,
76,248,2,2,,2,C,,,,,,,,1,1,1,,,,,
76,249,,2,,,Z,,,,,,,,1,1,1,,,,,
76,249,,,,,Z,,,,,,,,1,1,1,,,,,
76,250,,2,,,Z,,,,,,,,1,1,1,,,,,
76,250,,,,,Z,,,,,,,,1,,,,,,,
76,250,,,3,,,,,,,,,,,,,,,,,
76,251,,,,,,,,,,,,,,1,1,,,1,1,1
76,251,5,,,,A,,,,,1,1,,,1,1,1,,1,1,
76,251,5,,,,A,,,,,,,,,,,,,1,1,
76,251,,,,,A,,,,1,1,1,,,,,,,,,
76,251,,,,,A,,,,,,,,,,,,,,,
76,252,,,,,A,,,,,1,1,,1,,1,,,,,
76,252,,,,,,,,,,,,,,,,,,,,
76,252,,,,,,,,,,1,1,,,,,,,,,
76,252,,,,,,,,,,,,,,,,,,,,
76,252,,,,,A,,,,,1,1,,,,,,,,,
76,252,,,,2,A,1,1,1,,1,1,,,,,,,,,
76,252,,,,,,,,,,,,,,,,,,,,
76,253,,,,,A,,,,,1,1,,,1,1,,,1,1,1
76,253,,,,,,,,,,,,,,,,,,,,
76,253,,,,2,A,,,,,,,,,,,,,,,
76,253,,,,2,A,,,,,1,1,,,,,,,,,
76,254,,,,,,,,,,,1,,,,,,,1,1,
76,254,,,,,A,,,,,,,,,,,,,,,
76,255,2,,,2,A,,,,,1,1,,,1,1,,,1,1,
76,255,,,,,A,,,,,,,,,,,,,,,
76,255,,,,,A,,,,,,,,,,,,,,,
76,255,,,,2,A,1,1,,,1,1,,,,,,,,,
76,255,,,,2,A,1,1,1,,1,1,,,,,,,1,1,1
76,255,,,,2,,,,,,1,1,,,,,,,,,
76,256,,,2,2,,,,,1,1,1,,,,,,,,,
76,257,2,2,2,2,,,,,,,,,,,,,,,,
76,257,,2,2,2,,,,,,,,,,,,,,,,
76,258,,,2,2,A,,,,,,,,,,,,,,,
76,258,,,2,2,A,,,,1,1,1,,,,,,,,,
76,258,,,2,2,,,,,,,,,,,,,,,,
76,259,,,2,2,,,,,,,,,,,,,,,,
76,259,,,2,,A,,,,,,,,,,,,1,1,1,1
76,260,,2,,,C,1,1,1,,,,,,,,,,1,1,1
76,261,2,2,,,,,,,,,,,,,,,,,,
76,261,2,2,,,,,,,,,,,,,,,,,,
76,261,2,2,,,A,,,,,,,,,,,,,,,
76,261,,,,,C,,,,,,,,1,1,1,,,,,
76,262,,,,,A,1,1,1,1,1,1,,,1,1,,,1,1,
76,262,,,,,C,,,,,,,,,,,,,,,
76,263,,,,,A,,,,,,1,,,,,,,1,1,
76,263,,,,,,,,,,,,,,,,,,1,1,
76,263,,,,,,,,,,,,,,,,,,,,
76,263,,,,,,,,,,,,,,,,,,1,1,
76,263,,,,,A,,,,,,1,,,,1,1,,1,1,
76,263,,,,,A,,,,,,1,,,,,,,1,1,
76,263,,,,,,,,,,,1,,,,,,,,,
76,263,,,,,A,,,,,,,,,,,,,1,1,
76,263,,,,,,,,,,,,,,,,,,1,1,
76,264,,,,,A,,,,,,1,,,1,1,1,,1,1,
76,264,,2,2,,,,,,1,,1,,,,,,,,,
76,264,,2,2,,A,,,,,,1,,,,,,,1,1,1
76,264,,,,,A,,,,,,,,,,,,,,,
76,264,,2,,2,,,,,,,,,,,,,,,,
76,264,2,,2,2,A,,,,,,1,,,1,1,1,,1,1,1
76,264,,,,,A,,1,,,,1,,,1,1,1,,1,1,1
76,265,,,,,,,,,,,,,,,,,,,,
76,265,,,,,A,1,1,1,1,1,1,,,1,1,1,,,,
76,265,,,,,,,,,,,,,,,,,,,,
76,265,2,,,,A,,,,,,1,,,,,,,,,
76,265,,,,,,,,,,,,,,,,,,,,
76,265,,2,,,A,,,,,,1,,,,,,,1,1,
76,265,,2,,,A,,,,,,1,,,,,,,1,1,
76,265,,,,,,,,,,,,,,,,,,1,1,
76,265,,,,,C,,,,,,,,,,,,1,1,1,1
76,265,,,,,,,,,,,1,,,,,,,,,
76,265,,,,,,,,,,,1,,,,,,,1,1,
76,265,,,,,A,,,,,,1,,,,,,,1,1,
76,266,,,,,A,,,,,,,,,,,,,1,1,
76,266,,,,,A,,,,,,,,,,,,,,,
76,266,,,,,,,,,,,1,,,,,,,1,1,
76,266,,,,,A,,,,,,1,,,,,,,1,1,1
76,266,,,,,A,,,,,,1,,,,,,,1,1,1
76,266,,,,,A,,,,,,,,,,,,,,,
76,266,5,5,5,5,A,,,,,,1,,,1,1,1,,1,1,1
76,266,,,2,,,,,,,,,,,,,,,,,
76,266,,2,,,,,,,,,,,,,,,,,,
76,266,,,,,A,,,,,,1,,,,,,,,,
76,266,,,,,A,,,,,,,,,,,,,,,
76,266,,,2,,,,,,,,,,,,,,,,,
76,266,,,,,A,,,,,,1,,,,,,,1,1,
76,266,,,,,,,,,,,,,,,,,,,,
76,266,,,,,A,1,1,1,1,1,1,,,1,1,1,1,1,1,1
76,266,,,,,A,,,,,,,,,1,1,1,,1,1,
76,266,,,,,,,,,,,,,,1,1,,,1,,
76,267,,,,,A,,,,,,,,,1,1,,,1,1,
76,267,,,,,,,,,,,1,,,,,,,,,
76,267,,,,,,,,,,,,,,,,,,1,1,
76,267,,2,,,,,,,,,,,,,,,,,,
76,267,,2,,,A,,,,,,,,,1,1,,,1,1,
76,267,,,,,,,,,,,,,,,,,,,,
76,267,,,,,A,,,,,,,,,,1,1,,,,
76,267,,,,,A,,,,,,1,,,1,1,,,1,1,
76,267,,,,,A,,,,,,,,,,,,,,,
76,267,5,5,5,5,,,,,,,,,,,,,,,,
76,267,,,,,A,,,,,,1,,,1,1,,,,,
76,267,,,,,A,,,,,,,,,,,,,,,
76,267,,,2,,,,,,,,,,,,,,,,,
76,267,,,,,A,,,,,,1,,,,,,,1,1,
76,267,,,,,A,,,,1,,1,,,,,,,1,1,
76,268,,,,,A,,,,,,1,,,1,1,,,1,1,
76,268,,2,,,,,,,,,,,,,,,,,,
76,268,5,5,5,5,A,,,,,,,,,1,1,,,,,
76,268,2,,,,A,,,,,,1,,,1,1,1,,1,1,1
76,268,,,,,A,1,1,1,1,,1,,,,,,,1,1,
76,268,,,,,A,1,1,1,,1,1,,,,,,,,,
76,269,,,,,A,,,,,,,,,,,,,1,1,1
76,269,,,,,A,,,,1,,1,,,1,1,,,1,1,
76,269,,,,,,,,,,,1,,,,,,,,,
76,269,,2,,,A,1,1,1,,1,1,,,,,,,,,
76,269,,,,,A,,,,,,1,,,,1,,,1,1,
76,270,,,,,,,,,1,,1,,,,,,,,,
76,270,,,,,A,,,,,,,,,,,,,1,1,
76,270,,,,,A,,,,,,,,,,,,,1,1,
76,270,,,,,,,,,,,1,,,,,,,1,,
76,270,,,,,A,,,,,,,,,,,,,,,
76,270,,,,,A,1,1,1,1,,1,,,,,,,,,
76,270,,,,,,,,,,,,,,,,,,,,
76,271,,,,,,,,,,,,,,,,,,,,
76,271,,,,,A,,,,,1,1,,,,,,,,,
76,272,,,,,C,,,,1,,1,,,,,,,1,1,
76,272,,,,,A,,,,,,,,,,,,,,,
76,273,,,,,,,,,,,,,,,,,,,,
76,273,,,,,A,,,,,,1,,,1,1,,,1,1,
76,274,,,,2,C,,,,1,1,1,,,,,,,,,
76,275,,,2,2,C,,,,1,1,1,,,,,,,,,
76,277,2,2,2,,,,,,,,,,,,,,,1,1,
76,278,2,2,2,,,,,,,,,,,,,,1,1,1,1
76,278,2,2,2,,T,,,,,,,,,,,,,,,
76,278,2,2,2,,T,,,,,,,,,,,,,,,
76,278,2,2,2,5,,,,,,,,,,,,,,,,
76,278,2,2,,,A,1,1,1,,,,,,,,,,,,
76,279,,2,,,T,,,,,,,,,,,,,,,
76,279,,2,,,Z,,,,,,,,1,1,1,,,,,
76,279,,2,,,,,,,,,,,,,,,,,,
76,279,,2,,2,A,1,1,,,,,,,,,,,1,1,1
76,279,,,,,A,,,,,,,,1,1,1,,,,,
76,279,,2,,,A,1,1,1,,1,1,,,,,,,1,1,
76,279,,,,,Z,,,,,,,,,,,,,,,
76,279,,2,,,T,,,,,,,,,,,,,,,
76,280,,2,,,A,,,,,,,,,1,1,,,,,
76,280,,,,,A,1,,,,,,,,,,,,1,1,
76,280,,2,,5,A,1,1,1,,1,1,,,,,,,1,,
76,280,5,2,,,A,,,,1,,,,,,1,,,1,1,
76,280,,2,2,2,C,1,1,1,,1,1,,,1,1,,,1,1,
76,281,,2,,,A,,,,,,,,,,,,,,,
76,281,,,,,A,,,,,,,,,,,,,,,
76,281,,2,,,A,,,,,,,,,,,,,1,1,1
76,282,,2,,,A,,,,,,,,,,,,,1,1,
76,282,,2,,,A,,,,,,,,,1,1,1,,,,
76,282,,,,,A,,,,,,,,,,,,,,,
76,282,,2,2,,,,,1,,,,,,,,,,,,
76,282,,,,,A,,,,,,,,,,,,,,,
76,282,,,,,A,,,,,,,,,,,,,,,
76,283,,1,,,A,1,1,1,,,,,,1,1,1,,,,
76,283,5,1,,,A,,,,,,,,,1,1,,,,,
76,283,,,,,A,,,,,,,,,,,,,,,
76,285,,1,,5,C,,,,,,,,,,,,,,,
76,287,,1,2,2,C,1,1,1,,,,,,,,,,,,
76,289,,,,,A,,,,,,,,,,,,,,,
76,291,,1,,,A,1,1,,,,,,,1,1,,,,,
76,291,,1,,,A,1,1,,,1,1,,,1,1,1,,,,
76,291,,1,,,,,,,,,,,,1,1,1,,,,
76,291,,1,,,A,1,1,1,,1,,,,,,,,,,
76,291,,1,,5,C,1,1,1,,1,1,1,,,,,,,,
76,291,,1,,,,,,,,,,,,,,,,,,
76,292,,1,,,A,,,,,,,,,1,1,,,,,
76,292,,1,,,,,,,,,,,,1,1,,,,,
76,292,,1,,,A,,,,,1,1,1,,1,1,1,,,,
76,292,,1,,,A,,,,,1,1,1,,1,1,1,,,,
76,292,,1,,,A,,,,,1,1,1,,1,1,1,,,,
76,292,,,,,A,,,,,,,,,,,,,,,
76,292,,,,,A,,,,,,,,,,,,,,,
76,292,,1,,,,,,,,,,,,,,,,,,
76,292,,1,,,,,,,,,,,,,1,,,,,
76,292,,1,,,,,,,,,,,,1,1,,,,,
76,292,5,1,5,,,,,,,,,,,1,1,,,,,
76,292,,1,,,A,,,,,1,1,,,1,1,,,,,
76,292,3,1,,3,,,,,,,,,,1,1,,,,,
76,293,,1,,,A,1,1,1,,1,1,1,,1,1,1,,,,
76,293,,1,5,,C,1,1,1,,1,1,1,,1,1,1,,,,
76,293,,1,,,A,,,,,,,,,1,1,1,,,,
76,293,,1,,,,,,,,,,,,,,,,,,
76,293,,1,,,A,,,,,,,,,1,1,,,,,
76,293,,1,,,A,,,,,,,,,1,1,1,,,,
76,293,,1,,,A,,,,,,,,,1,1,1,,,,
76,293,,,,,A,,,,,,,,,,,,,,,
76,293,,1,,,C,,,,,,,,,,,,,,,
76,293,,,,,A,,,,,,,,,,,,,,,
76,293,,1,,,,,,,,,,,,,,,,,,
76,293,,1,,,A,,,,,,,,,1,1,,,,,
76,293,,,,,A,,,,,,,,,,,,,,,
76,293,,1,,,A,,,,,,,,,1,1,,,,,
76,293,,1,,,A,,,,,,,,,,1,,,,,
76,294,,1,,,A,1,1,1,,1,1,,,1,1,1,,,,
76,294,,1,,,,,,,,,,,,1,1,,,,,
76,294,,1,,,A,,,,,,,,,,,,,,,
76,294,,1,,,,,,,,,,,,,,,,,,
76,294,,1,,,,,,,,,,,,,,,,,,
76,294,,1,,,A,,,,,,,,,1,1,,,,,
76,294,,1,,,,,,,,,,,,,,,,,,
76,294,,1,,,,,,,,,,,,,,,,,,
76,294,,1,,,A,,,,,1,1,,,,,,,,,
76,294,,1,,,A,1,1,1,,1,1,1,,1,1,1,,,,
76,294,,1,5,,,,,,,,,,,,,,,,,
76,295,,1,,,A,,,,,1,1,,1,1,1,,,,,
76,295,,,,,A,,,,,,,,,,,,,,,
76,295,,1,,,A,,,,,,,,,,,,,,,
76,295,,1,5,,A,,,,,1,1,1,,,,,,,,
76,295,,1,,,C,,,,,,,,,,,,,,,
76,295,,1,,,A,,,,,,,,,,,,,,,
76,295,,1,,,A,,,,,,,,,,,,,,,
76,295,,1,,,A,,,,,,,,,1,1,,,,,
76,296,,1,,,C,,,,,,,,,,,,,,,
76,296,,1,,,,,,,,,,,,,,,,,,
76,296,5,1,5,,,,,,,,,,,,,,,,,
76,296,,1,,,A,,,,,,,,,1,1,,,,,
76,296,,,,,A,,,,,,,,,,,,,,,
76,296,,1,,,,,,,,,,,,1,1,,,,,
76,296,,1,,,A,,,,,1,1,1,,1,1,1,,,,
76,296,,1,,,A,,,,,1,1,,,1,1,,,,,
76,296,,1,,,A,,,,,,,,,1,1,,,,,
76,297,,1,,,A,1,1,1,,,,,,1,1,1,,,,
76,297,,,,,A,,,,,,,,,,,,,,,
76,297,,1,,,,,,,,,,,,,,,,,,
76,298,,1,,,A,1,1,1,,,,,,,,,,,,
76,298,,1,,,A,,,,,,,,,,,,,,,
76,298,,1,,,,,,,,,,,,,,,,,,
76,299,,1,,,,,,,,,,,,,,,,,,
76,300,,1,,,A,1,1,1,,,,,,,,,,,,
76,300,,,,,A,,,,,,,,,,,,,,,
76,300,,1,,5,,,,,,,,,,,,,,,,
76,301,,1,,5,A,,,,,,,,,1,1,,,,,
76,301,,1,,,,,,,,,,,,,,,,,,
76,301,,1,,,A,,,,,,,,,1,1,,,,,
76,301,,1,,,,,,,,,,,,1,1,,,,,
76,303,,1,,2,,,,,,,,,,,,,,,,
76,304,,1,,2,Z,,,,1,,,,,,,,,,,
76,304,,1,2,2,,,,,,,,,,,,,,,,
76,304,,1,2,2,,,,,,,,,,,,,,,,
76,304,,1,2,2,A,,,,,,,,,,,,,,,
76,305,,1,2,2,A,,,,,,,,,,,,,,,
76,305,,1,2,2,,,,,,,,,,,,,,,,
76,305,,1,2,2,C,,,,,,,,1,1,1,1,,,,
76,306,,1,2,2,,,,,,,,,,1,1,1,,,,
76,306,2,1,2,2,,,,,,,,,,,,,,,,
76,306,2,1,2,2,A,1,1,,,,,,,1,1,,,,,
76,306,2,1,2,2,,,,,,,,,,,,,,,,
76,306,2,1,2,2,,,,,,,,,,,,,,,,
76,307,2,1,2,2,A,,,,,,,,,,,,,,,
76,307,2,1,2,2,A,1,1,1,,,,,,,,,,,,
76,307,2,1,2,2,,,,,,,,,,,,,,,,
76,307,,1,,,C,1,1,1,,1,1,,,1,1,1,,,,
76,307,2,1,2,,,,,,,,,,,,,,,,,
76,308,2,1,2,2,A,1,1,1,,,,,,1,1,,,,,
76,308,2,1,2,2,T,,,,,,,,,,,,,,,
76,308,,1,,,A,,,,,,,,,1,1,,,,,
76,308,2,1,2,2,,,,,,,,,,,,,,,,
76,308,,1,,,C,1,1,1,,1,1,1,,1,1,1,,,,
76,308,3,1,3,3,A,,,,1,1,1,,,,,,,,,
76,308,,1,,,T,,,,,,,,,,,,,,,
76,308,,1,,,A,,,,,1,1,1,,1,1,,,,,
76,308,5,1,5,5,A,,,,,,,,,1,1,1,,,,
76,308,,1,,,Z,,,,,,,,,,,,,,,
76,308,,1,,,,,,,,,,,,,,,,,,
76,308,,1,,,T,,,,,,,,,1,1,,,,,
76,308,,1,,,A,,,,,,,,,1,1,1,,,,
76,309,,1,,,A,1,1,1,,,,,,1,1,,,,,
76,309,,1,,,T,,,,,,,,,,,,,,,
76,309,,1,,,,,,,,,,,,,1,,,,,
76,309,,,,,A,,,,,,,,,,,,,,,
76,309,,1,,,,,,,,,,,,1,1,,,,,
76,309,5,1,,,,,,,,,,,,,,,,,,
76,309,,1,,,C,1,1,1,,,,,,,,,,,,
76,310,,1,,,A,,,,,1,1,,,1,1,,,,,
76,310,,,,,A,,,,,,,,,,,,,,,
76,310,,1,,,A,,,,,,1,,,1,1,,,,,
76,310,,,,,A,,,,,,,,,,,,,,,
76,310,,,,,A,,,,,,,,,,,,,,,
76,310,,,,,A,,,,,,,,,,,,,,,
76,310,,1,,,A,,,,,,,,,1,1,,,,,
76,311,,1,,,A,1,1,1,,,,,,1,1,,,,,
